id, d, s,c,score,,,
2200,7.93E+08,0.091,2.15E+07,-0.999264057,,,
2220,7.71E+08,0.088,1.89E+07,-0.999399488,,,
2240,8.79E+08,0.094,3.19E+07,-0.998684054,,,
2260,8.80E+08,0.089,1.81E+07,-0.99957733,,,
2280,1.19E+09,0.095,2.63E+07,-0.999510567,,,
2300,9.26E+08,0.091,3.32E+07,-0.99871468,,,
2320,1.11E+09,0.092,2.21E+07,-0.999605262,,,
2340,8.00E+08,0.091,2.96E+07,-0.998632375,,,
2360,8.77E+08,0.092,2.00E+07,-0.999480157,,,
2380,7.51E+08,0.112,1.27E+07,-0.999714337,,,
2400,5.89E+08,0.088,1.62E+07,-0.999243223,,,
2420,1.18E+09,0.089,3.85E+07,-0.998942025,,,
2440,9.73E+08,0.092,2.69E+07,-0.999235021,,,
2460,7.61E+08,0.089,2.27E+07,-0.999109433,,,
2480,1.25E+09,0.094,3.54E+07,-0.999197248,,,
2500,1.28E+09,0.093,3.42E+07,-0.999289335,,,
2520,1.29E+09,0.091,2.32E+07,-0.999674532,,,
2540,1.29E+09,0.091,2.09E+07,-0.999739212,,,
2560,8.85E+08,0.09,1.90E+07,-0.999539168,,,
2580,1.15E+09,0.089,6.09E+07,-0.997205303,,,
2600,1.01E+09,0.091,2.12E+07,-0.999559292,,,
2620,1.10E+09,0.089,3.11E+07,-0.999206552,,,
2640,7.73E+08,0.089,4.66E+07,-0.996365341,,,
2660,1.05E+09,0.093,3.63E+07,-0.998810583,,,
2680,9.53E+08,0.089,3.72E+07,-0.998477417,,,
2700,1.62E+09,0.093,3.91E+07,-0.999418359,,,
2720,1.30E+09,0.091,2.55E+07,-0.999617111,,,
2740,1.12E+09,0.092,3.53E+07,-0.998998068,,,
2760,1.19E+09,0.09,5.52E+07,-0.99785396,,,
2780,1.10E+09,0.09,5.42E+07,-0.997576285,,,
2800,9.13E+08,0.095,2.06E+07,-0.999490511,,,
2820,1.26E+09,0.089,2.27E+07,-0.999675959,,,
2840,1.28E+09,0.09,3.41E+07,-0.999293159,,,
2860,1.23E+09,0.091,5.83E+07,-0.997748511,,,
2880,1.25E+09,0.092,2.98E+07,-0.999435873,,,
2900,1.13E+09,0.09,2.94E+07,-0.999319492,,,
2920,8.31E+08,0.09,3.68E+07,-0.998036742,,,
2940,1.25E+09,0.091,5.11E+07,-0.998330594,,,
2960,1.19E+09,0.088,4.60E+07,-0.998503412,,,
2980,1.16E+09,0.091,3.49E+07,-0.999086979,,,
3000,1.11E+09,0.088,4.16E+07,-0.998597419,,,
3020,1.69E+09,0.087,6.28E+07,-0.998619384,,,
3040,9.34E+08,0.106,3.89E+07,-0.998265243,,,
3060,1.12E+09,0.09,4.71E+07,-0.998236248,,,
3080,1.30E+09,0.095,3.20E+07,-0.999398406,,,
3100,1.32E+09,0.09,4.79E+07,-0.99867641,,,
3120,1.08E+09,0.089,5.27E+07,-0.997625821,,,
3140,1.31E+09,0.092,6.57E+07,-0.997491101,,,
3160,1.72E+09,0.088,3.98E+07,-0.999461617,,,
3180,9.79E+08,0.093,5.96E+07,-0.996290305,,,
3200,1.37E+09,0.09,5.10E+07,-0.998609903,,,
3220,1.30E+09,0.091,4.73E+07,-0.998676497,,,
3240,1.06E+09,0.091,3.49E+07,-0.998925649,,,
3260,1.63E+09,0.086,6.34E+07,-0.998495691,,,
3280,1.25E+09,0.09,4.67E+07,-0.998610908,,,
3300,1.29E+09,0.085,6.09E+07,-0.997772814,,,
3320,1.69E+09,0.091,4.72E+07,-0.999218375,,,
3340,1.50E+09,0.092,4.82E+07,-0.998967601,,,
3360,1.45E+09,0.088,4.41E+07,-0.999079702,,,
3380,1.15E+09,0.091,4.76E+07,-0.99829729,,,
3400,1.51E+09,0.086,4.56E+07,-0.99908944,,,
3420,1.31E+09,0.09,3.13E+07,-0.999427287,,,
3440,1.32E+09,0.09,5.70E+07,-0.998135663,,,
3460,1.72E+09,0.085,8.63E+07,-0.997486262,,,
3480,1.61E+09,0.089,5.84E+07,-0.998688911,,,
3500,1.65E+09,0.089,5.66E+07,-0.998818209,,,
3520,1.52E+09,0.091,5.81E+07,-0.998537628,,,
3540,1.52E+09,0.088,5.38E+07,-0.9987467,,,
3560,1.63E+09,0.091,5.68E+07,-0.998789511,,,
3580,1.19E+09,0.091,3.87E+07,-0.99894593,,,
3600,1.15E+09,0.088,4.74E+07,-0.998302118,,,
3620,1.41E+09,0.089,6.92E+07,-0.997580062,,,
3640,9.32E+08,0.087,5.56E+07,-0.996443194,,,
3660,1.15E+09,0.087,6.49E+07,-0.996838056,,,
3680,9.55E+08,0.088,5.25E+07,-0.996980877,,,
3700,1.55E+09,0.086,6.14E+07,-0.998422905,,,
3720,1.10E+09,0.088,7.19E+07,-0.995762291,,,
3740,1.73E+09,0.088,6.37E+07,-0.998644351,,,
3760,1.76E+09,0.086,8.32E+07,-0.997771775,,,
3780,1.24E+09,0.09,5.03E+07,-0.998344352,,,
3800,1.53E+09,0.089,7.26E+07,-0.997734528,,,
3820,1.40E+09,0.089,5.63E+07,-0.99838712,,,
3840,1.31E+09,0.087,4.24E+07,-0.998954469,,,
3860,1.57E+09,0.087,7.94E+07,-0.997455972,,,
3880,1.32E+09,0.09,6.97E+07,-0.997203834,,,
3900,1.26E+09,0.087,5.93E+07,-0.997796279,,,
3920,1.56E+09,0.088,5.74E+07,-0.998640421,,,
3940,1.50E+09,0.087,6.37E+07,-0.998204544,,,
