id, d, s,c,score,,,
4820,1.06E+09,0.096,1.03E+08,-0.99057556,,,
4840,1.59E+09,0.092,9.25E+07,-0.996600842,,,
4860,1.81E+09,0.094,6.46E+07,-0.99872131,,,
4880,9.75E+08,0.097,7.68E+07,-0.993790469,,,
4900,1.44E+09,0.094,7.49E+07,-0.997308822,,,
4920,1.72E+09,0.094,7.55E+07,-0.998079407,,Score:,
4940,1.17E+09,0.096,7.34E+07,-0.996070368,,-199.9041683,
4960,1.33E+09,0.092,8.52E+07,-0.995913686,,,
4980,1.10E+09,0.097,8.40E+07,-0.994201917,,Total time:,
5000,1.09E+09,0.11,1.29E+08,-0.985893422,,21.118,seconds
,,,,,,0.351966667,minutes
