id, d, s,c,score,,,
4680,7.88E+08,0.094,8.19E+07,-0.989195231,,,
4700,7.65E+08,0.089,7.12E+07,-0.991346771,,,
4720,6.70E+08,0.113,5.79E+07,-0.992528475,,,
4740,9.76E+08,0.094,8.67E+07,-0.992106286,,,
4760,9.32E+08,0.09,7.84E+07,-0.992919159,,,
4780,8.88E+08,0.095,9.41E+07,-0.988766883,,,
4800,8.36E+08,0.091,7.71E+07,-0.991491098,,,
4820,7.10E+08,0.091,1.03E+08,-0.978976087,,,
4840,8.09E+08,0.088,9.25E+07,-0.986912109,,,
4860,8.02E+08,0.089,6.46E+07,-0.993510354,,,
4880,8.45E+08,0.091,7.68E+07,-0.991733825,,,
4900,6.84E+08,0.088,7.49E+07,-0.988011555,,,
4920,8.33E+08,0.094,7.55E+07,-0.991788614,,Score:,
4940,8.09E+08,0.094,7.34E+07,-0.991759148,,-239.7954942,
4960,8.63E+08,0.089,8.52E+07,-0.990245267,,,
4980,8.92E+08,0.091,8.40E+07,-0.991139465,,Total time:,
5000,6.02E+08,0.089,1.29E+08,-0.954100204,,20.48,seconds
,,,,,,0.341333333,minutes
