id, d, s,c,score,,,
2060,7.51E+08,0.091,2.32E+07,-0.99904468,,,
2080,4.76E+08,0.093,4.19E+07,-0.992260425,,,
2100,3.80E+08,0.09,2.52E+07,-0.995597719,,,
2120,5.75E+08,0.095,1.97E+07,-0.998824343,,,
2140,5.72E+08,0.091,3.42E+07,-0.996427042,,,
2160,9.56E+08,0.093,2.33E+07,-0.999406013,,,
2180,4.62E+08,0.094,1.42E+07,-0.999053983,,,
2200,5.93E+08,0.091,2.15E+07,-0.998684972,,,
2220,7.95E+08,0.092,1.89E+07,-0.999435255,,,
2240,9.05E+08,0.089,3.19E+07,-0.998758508,,,
2260,6.70E+08,0.09,1.81E+07,-0.99927066,,,
2280,8.41E+08,0.091,2.63E+07,-0.999021953,,,
2300,9.94E+08,0.087,3.32E+07,-0.998883396,,,
2320,6.13E+08,0.093,2.21E+07,-0.998700066,,,
2340,7.94E+08,0.087,2.96E+07,-0.99861171,,,
2360,8.52E+08,0.093,2.00E+07,-0.999449583,,,
2380,6.80E+08,0.095,1.27E+07,-0.999650797,,,
2400,8.23E+08,0.089,1.62E+07,-0.999612427,,,
2420,8.23E+08,0.092,3.85E+07,-0.997811783,,,
2440,7.46E+08,0.091,2.69E+07,-0.998698164,,,
2460,7.49E+08,0.09,2.27E+07,-0.999081485,,,
2480,8.50E+08,0.09,3.54E+07,-0.998266645,,,
2500,6.56E+08,0.09,3.42E+07,-0.997282741,,,
2520,1.05E+09,0.092,2.32E+07,-0.999515293,,,
2540,9.87E+08,0.09,2.09E+07,-0.999551303,,,
2560,8.45E+08,0.088,1.90E+07,-0.999494433,,,
2580,1.09E+09,0.09,6.09E+07,-0.996877778,,,
2600,8.21E+08,0.091,2.12E+07,-0.999332577,,,
2620,8.98E+08,0.088,3.11E+07,-0.998799646,,,
2640,7.20E+08,0.089,4.66E+07,-0.995808524,,,
2660,7.81E+08,0.093,3.63E+07,-0.997838758,,,
2680,7.44E+08,0.088,3.72E+07,-0.997501589,,,
2700,7.71E+08,0.089,3.91E+07,-0.997425969,,,
2720,7.57E+08,0.092,2.55E+07,-0.998866447,,,
2740,9.10E+08,0.088,3.53E+07,-0.998495032,,,
2760,1.07E+09,0.089,5.52E+07,-0.997315715,,,
2780,8.20E+08,0.091,5.42E+07,-0.995634512,,,
2800,1.07E+09,0.09,2.06E+07,-0.999630604,,,
2820,7.26E+08,0.097,2.27E+07,-0.999021089,,,
2840,5.34E+08,0.089,3.41E+07,-0.995922864,,,
2860,1.10E+09,0.088,5.83E+07,-0.997197777,,,
2880,1.35E+09,0.091,2.98E+07,-0.999509376,,,
2900,8.15E+08,0.088,2.94E+07,-0.99869926,,,
2920,9.28E+08,0.091,3.68E+07,-0.998426444,,,
2940,8.56E+08,0.091,5.11E+07,-0.996435614,,,
2960,1.11E+09,0.088,4.60E+07,-0.998275105,,,
2980,7.84E+08,0.09,3.49E+07,-0.998016367,,,
3000,1.35E+09,0.088,4.16E+07,-0.999051671,,,
3020,3.90E+08,0.093,6.28E+07,-0.974089649,,,
3040,1.38E+09,0.09,3.89E+07,-0.999201333,,,
3060,7.23E+08,0.091,4.71E+07,-0.995754022,,,
3080,1.22E+09,0.09,3.20E+07,-0.999311096,,,
3100,1.44E+09,0.09,4.79E+07,-0.998895115,,,
3120,1.22E+09,0.089,5.27E+07,-0.998120275,,,
3140,1.44E+09,0.086,6.57E+07,-0.997923153,,,
3160,1.30E+09,0.09,3.98E+07,-0.999063448,,,
3180,1.12E+09,0.089,5.96E+07,-0.997178686,,,
3200,9.95E+08,0.088,5.10E+07,-0.997372187,,,
3220,7.71E+08,0.092,4.73E+07,-0.996232316,,,
3240,4.99E+08,0.101,3.49E+07,-0.995112909,,,
3260,1.15E+09,0.091,6.34E+07,-0.996974532,,,
3280,7.38E+08,0.088,4.67E+07,-0.995998211,,,
3300,1.19E+09,0.09,6.09E+07,-0.997363598,,,
3320,9.76E+08,0.108,4.72E+07,-0.997661065,,,
3340,1.17E+09,0.09,4.82E+07,-0.998306403,,,
3360,9.95E+08,0.096,4.41E+07,-0.998036127,,,
3380,1.17E+09,0.088,4.76E+07,-0.998351596,,,
3400,1.21E+09,0.091,4.56E+07,-0.998579862,,,
3420,7.84E+08,0.088,3.13E+07,-0.998407978,,,
3440,7.77E+08,0.092,5.70E+07,-0.994615563,,,
3460,9.55E+08,0.088,8.63E+07,-0.991829352,,,
3480,1.67E+09,0.108,5.84E+07,-0.998778606,,,
3500,1.20E+09,0.089,5.66E+07,-0.997759093,,,
3520,1.37E+09,0.089,5.81E+07,-0.998200763,,,
3540,6.98E+08,0.091,5.38E+07,-0.994053433,,,
3560,1.16E+09,0.088,5.68E+07,-0.997604233,,,
3580,1.21E+09,0.09,3.87E+07,-0.998982627,,,
3600,1.01E+09,0.089,4.74E+07,-0.997795661,,,
3620,9.39E+08,0.089,6.92E+07,-0.994568422,,,
3640,9.48E+08,0.092,5.56E+07,-0.99656253,,,
3660,8.91E+08,0.087,6.49E+07,-0.994696599,,,
3680,1.18E+09,0.092,5.25E+07,-0.998014267,,,
3700,1.30E+09,0.088,6.14E+07,-0.997781679,,,
3720,7.62E+08,0.088,7.19E+07,-0.991085509,,,
3740,1.44E+09,0.087,6.37E+07,-0.998030602,,,
3760,4.93E+08,0.089,8.32E+07,-0.971531298,,,
3780,1.29E+09,0.087,5.03E+07,-0.998474479,,,
3800,9.69E+08,0.089,7.26E+07,-0.994388576,,,
3820,1.13E+09,0.089,5.63E+07,-0.997512112,,,
3840,1.16E+09,0.09,4.24E+07,-0.998658983,,,
3860,1.06E+09,0.088,7.94E+07,-0.994338054,,,
3880,1.02E+09,0.093,6.97E+07,-0.995294591,,,
3900,8.32E+08,0.09,5.93E+07,-0.994925454,,,
3920,9.91E+08,0.088,5.74E+07,-0.996644598,,,
3940,9.96E+08,0.089,6.37E+07,-0.995909877,,,
3960,1.01E+09,0.087,7.35E+07,-0.994722727,,,
3980,8.10E+08,0.09,6.04E+07,-0.994439707,,,
4000,4.23E+08,0.091,8.58E+07,-0.958785032,,,
4020,1.50E+09,0.087,7.43E+07,-0.997532629,,,
4040,1.01E+09,0.089,8.43E+07,-0.993008575,,,
4060,1.21E+09,0.089,6.12E+07,-0.9974368,,,
4080,1.12E+09,0.091,7.96E+07,-0.994976068,,,
4100,1.28E+09,0.089,5.54E+07,-0.998139884,,,
4120,2.96E+08,0.093,8.67E+07,-0.914022802,,,
4140,1.15E+09,0.091,7.88E+07,-0.995309627,,,
4160,9.75E+08,0.09,6.87E+07,-0.995039108,,,
4180,1.14E+09,0.087,6.92E+07,-0.996345205,,,
4200,1.08E+09,0.09,7.74E+07,-0.994864351,,,
4220,1.09E+09,0.087,8.55E+07,-0.993795418,,,
4240,1.24E+09,0.092,6.78E+07,-0.997033898,,,
4260,1.27E+09,0.086,5.73E+07,-0.99796135,,,
4280,1.29E+09,0.094,7.91E+07,-0.99625499,,,
