id, d, s,c,score,,,
2860,1.23E+09,0.11,5.83E+07,-0.9977655,,,
2880,8.35E+08,0.111,2.98E+07,-0.99872677,,,
2900,8.72E+08,0.109,2.94E+07,-0.998863099,,,
2920,7.76E+08,0.108,3.68E+07,-0.997748552,,,
2940,3.23E+08,0.117,5.11E+07,-0.974935503,,,
2960,1.05E+09,0.109,4.60E+07,-0.998063438,,,
2980,9.99E+08,0.111,3.49E+07,-0.998779153,,,
3000,9.82E+08,0.109,4.16E+07,-0.998203851,,,
3020,6.96E+08,0.108,6.28E+07,-0.991861294,,,
3040,1.30E+09,0.112,3.89E+07,-0.999099181,,,
3060,5.76E+08,0.111,4.71E+07,-0.993321337,,,
3080,1.22E+09,0.11,3.20E+07,-0.999315219,,,
3100,1.08E+09,0.112,4.79E+07,-0.998044518,,,
3120,1.13E+09,0.109,5.27E+07,-0.99783254,,,
3140,1.28E+09,0.106,6.57E+07,-0.997379948,,,
3160,1.29E+09,0.107,3.98E+07,-0.999043194,,,
3180,9.58E+08,0.11,5.96E+07,-0.996129239,,,
3200,1.17E+09,0.111,5.10E+07,-0.998111246,,,
3220,9.81E+08,0.11,4.73E+07,-0.997675941,,,
3240,6.08E+08,0.108,3.49E+07,-0.996708623,,,
3260,8.85E+08,0.108,6.34E+07,-0.994863574,,,
3280,8.67E+08,0.108,4.67E+07,-0.997099302,,,
3300,1.15E+09,0.108,6.09E+07,-0.997209217,,,
3320,8.15E+08,0.11,4.72E+07,-0.996643497,,,
3340,9.68E+08,0.109,4.82E+07,-0.997519373,,,
3360,9.79E+08,0.106,4.41E+07,-0.997972432,,,
3380,1.12E+09,0.111,4.76E+07,-0.998202944,,,
3400,8.08E+08,0.11,4.56E+07,-0.996812182,,,
3420,8.32E+08,0.108,3.13E+07,-0.998583546,,,
3440,8.05E+08,0.109,5.70E+07,-0.994981974,,,
3460,1.02E+09,0.105,8.63E+07,-0.992824098,,,
3480,1.50E+09,0.11,5.84E+07,-0.998493105,,,
3500,1.32E+09,0.106,5.66E+07,-0.998147767,,,
3520,1.28E+09,0.113,5.81E+07,-0.997945055,,,
3540,1.77E+08,0.116,5.38E+07,-0.907988321,,,
3560,1.02E+09,0.105,5.68E+07,-0.996878433,,,
3580,1.20E+09,0.108,3.87E+07,-0.998959233,,,
3600,5.67E+08,0.106,4.74E+07,-0.99300403,,,
3620,9.25E+08,0.107,6.92E+07,-0.994407988,,,
3640,1.12E+09,0.106,5.56E+07,-0.997551092,,,
3660,2.45E+08,0.115,6.49E+07,-0.929835974,,,
3680,1.02E+09,0.107,5.25E+07,-0.997332297,,,
3700,7.91E+08,0.11,6.14E+07,-0.993972947,,,
3720,9.23E+08,0.111,7.19E+07,-0.993935696,,,
3740,1.66E+09,0.105,6.37E+07,-0.998527275,,,
3760,7.19E+08,0.122,8.32E+07,-0.986621184,,,
3780,1.37E+09,0.107,5.03E+07,-0.998654783,,,
3800,1.12E+09,0.107,7.26E+07,-0.995776513,,,
3820,1.45E+09,0.109,5.63E+07,-0.998502531,,,
3840,1.16E+09,0.107,4.24E+07,-0.998668117,,,
3860,1.33E+09,0.107,7.94E+07,-0.996430735,,,
3880,6.67E+08,0.108,6.97E+07,-0.989081365,,,
3900,1.12E+09,0.109,5.93E+07,-0.997219968,,,
3920,1.07E+09,0.108,5.74E+07,-0.997140479,,,
3940,1.05E+09,0.107,6.37E+07,-0.996340379,,,
3960,1.15E+09,0.11,7.35E+07,-0.995921681,,,
3980,1.03E+09,0.11,6.04E+07,-0.996559213,,,
4000,7.35E+08,0.105,8.58E+07,-0.986389326,,,
4020,1.12E+09,0.107,7.43E+07,-0.995615747,,,
4040,1.18E+09,0.106,8.43E+07,-0.994860723,,,
4060,1.07E+09,0.109,6.12E+07,-0.996742855,,,
4080,9.06E+08,0.109,7.96E+07,-0.992279365,,,
4100,1.34E+09,0.112,5.54E+07,-0.998300314,,,
4120,6.19E+08,0.109,8.67E+07,-0.980391307,,,
4140,9.88E+08,0.103,7.88E+07,-0.9936408,,,
4160,8.58E+08,0.109,6.87E+07,-0.993592282,,,
4180,1.05E+09,0.108,6.92E+07,-0.995671836,,,
4200,5.59E+08,0.108,7.74E+07,-0.980846107,,,
4220,9.34E+08,0.108,8.55E+07,-0.991621271,,,
4240,1.40E+09,0.109,6.78E+07,-0.997650989,,,
4260,1.00E+09,0.107,5.73E+07,-0.996739032,,,
4280,9.84E+08,0.11,7.91E+07,-0.993533557,,,
4300,1.20E+09,0.105,6.89E+07,-0.996700284,,,
4320,6.62E+08,0.107,8.71E+07,-0.982668793,,,
4340,6.14E+08,0.105,6.30E+07,-0.989486095,,,
4360,1.35E+09,0.109,7.80E+07,-0.996654178,,,
4380,1.24E+09,0.108,5.77E+07,-0.997828107,,,
4400,1.12E+09,0.106,7.48E+07,-0.99554801,,,
4420,1.02E+09,0.107,7.03E+07,-0.995233097,,,
